"","names","allpos","pval"
"1286","IDP2484",2859.32,0.002788500387784
"1287","IDP85",2872.45,0.0503833816718815
"1288","gpm549",2878.06,0.0302998960544307
"1289","gpm480",2881.19,0.11126108085052
"1290","gpm909a",2882.37,0.520882953963931
"1291","psr144b",2890.1,0.0486819265908349
"1292","gpm574a",2891.79,0.075957671053829
"1293","chr117c",2894.1,0.506814670324119
"1294","umc87a",2894.11,0.656677004573291
"1295","umc31a",2895.11,0.697489479616179
"1296","bnlg1126",2895.31,0.786894531425993
"1297","gpm335",2900.32,0.048783944836581
"1298","gpm880e",2900.59,0.0121463593804116
"1299","gpm523",2900.91,0.0208920391655467
"1300","umc2082",2901.61,0.0044871461790823
"1301","gpm861b",2903.16,0.000319570798647528
"1302","csu235",2903.41,0.0012189233338733
"1303","gpm147",2905.29,0.000217335803485041
"1304","adh2",2907.11,0.0181163576978628
"1305","rz53b",2907.21,0.364777235496042
"1306","IDP2387",2907.76,0.406127446469772
"1307","IDP1499",2909.6,0.777738591272048
"1308","AY110253",2912.91,0.407615896623002
"1309","umc2281",2918.61,0.191247021982607
"1310","umc2280",2918.81,0.148524157956967
"1311","AY110573",2923.91,0.122229410074066
"1312","gpm580a",2924.66,0.0724405372023464
"1313","umc2176",2934.61,0.000334100640104973
"1314","umc1902",2941.41,0.00032894938993866
"1315","IDP478",2941.42,0.000130105845903783
"1316","mmp111",2949.11,0.0323347318271753
"1317","gpm367a",2953.47,0.00575354505470482
"1318","umc2039",2956.41,0.0126738837213402
"1319","IDP388",2960.31,0.00722718731864913
"1320","gpm817",2963.8,0.00472663595126432
"1321","wip2",2965.01,0.0107750752653697
"1322","gpm761b",2968.3,6.53541623052423e-06
"1323","bnl8.45c",2977.57,2.62969633557653e-06
"1324","gpm415b",2978.5,9.94492710404415e-09
"1325","umc1117",2978.51,4.21726276123024e-09
"1326","lim415",2983.61,3.29059144377197e-07
"1327","IDP454",2984.03,3.61775304524858e-06
"1328","umc1963",2985.71,5.31343729592848e-06
"1329","jpsb527b",2990.41,1.76703804610767e-06
"1330","zp1",2992.21,6.28297629989838e-06
"1331","mmc0471a",2992.22,3.07267391510546e-05
"1332","bnlg490",2997.82,3.99601580713949e-08
"1333","gpm145c",3004.28,1.7456660361681e-07
"1334","gpm174b",3004.67,1.57543799550464e-06
"1335","gpm287a",3005.37,0.00147280297453634
"1336","agrr301",3005.52,0.00242192339987679
"1337","gpm50b",3007.66,2.15159615468696e-06
"1338","gpm325d",3010.81,0.545223583481341
"1339","gpm888",3010.82,0.556933878280597
"1340","umc2061",3010.83,0.537322066063203
"1341","gpc1",3014.03,0.0709852393200657
"1342","umc2282",3014.93,0.0679136043914321
"1343","IDP625",3018.63,0.0702768229948267
"1344","IDP68",3019.79,0.0559971122962341
"1345","AY107128",3022.41,0.00124486990778394
"1346","bnlg1217",3025.13,0.000253562493678583
"1347","IDP476",3026.11,0.318842063723381
"1348","gpm155",3027.44,0.74496467329016
"1349","bnlg1265",3028.43,0.986115502177833
"1350","umc1303",3030.33,0.807004515184637
"1351","IDP3983",3030.61,0.761161450336785
"1352","IDP355",3030.83,0.523809587108945
"1353","umc1964",3031.43,0.550912930120184
"1354","gpm800a",3033.3,0.904974277398029
"1355","AY110290",3034.73,0.52977541818362
"1356","psr152b",3037.83,0.312567646910739
"1357","mmp125",3043.33,0.327117057542239
"1358","gpm130",3043.91,0.010577708344506
"1359","umc1031",3046.03,0.00833375350326815
"1360","umc42a",3048.43,0.0673036026808895
"1361","chr112a",3048.74,0.00853521025627502
"1362","isu61d",3051.33,0.00417387024562976
"1363","jpsb67",3052.43,0.00345159540135587
"1364","bnl15.45",3052.93,8.74867116251732e-05
"1365","umc1953",3054.33,0.000790549096490456
"1366","umc2283",3054.43,0.00220393300463884
"1367","IDP857",3054.99,0.00259501632531378
"1368","IDP2574",3055.01,0.000269035113429572
"1369","IDP636",3055.03,0.929700253362025
"1370","IDP2425",3055.04,0.624934415578791
"1371","IDP240",3055.05,0.420865527099979
"1372","IDP642",3055.07,0.199855329396708
"1373","IDP161",3055.08,0.0594962873627751
"1374","gpm514a",3055.21,0.0039510832717381
"1375","umc1511",3055.25,0.0126535614654759
"1376","psr128",3057.45,0.000892061861778481
"1377","umc1791",3058.15,0.00499317163166668
"1378","mmp190",3058.45,0.232514731969432
"1379","gpm684",3058.93,0.192234098425501
"1380","mmp140",3058.95,0.292867657569682
"1381","bnlg1755",3059.95,0.170018426633037
"1382","mmp45",3060.25,0.917241470351513
"1383","gpm425b",3061.14,0.669316149858242
"1384","gpm571",3061.69,0.64454474272773
"1385","gpm706c",3061.7,0.66161130867085
"1386","gpm258",3061.89,0.401469650230849
"1387","umc1142",3062.56,0.47691097024279
"1388","gpm26a",3063.54,0.00860997167642852
"1389","AY105043",3064.36,0.318990076834245
"1390","umc1702",3065.26,0.0607062860597225
"1391","mmp155",3065.56,0.0593836731801632
"1392","mmp149a",3066.46,0.0524205051805178
"1393","mmp86",3067.46,0.110003467313175
"1394","nfd104e",3068.37,0.0253330630101865
"1395","IDP326",3073.64,0.0078278211585644
"1396","nfa104",3074.96,0.0279344942123445
"1397","gpm117b",3077.52,0.293576349834871
"1398","AY110562",3080.46,0.351137777838488
"1399","AY110355",3086.56,0.215251450752853
"1400","IDP2421",3089.66,0.0107747565971552
"1401","IDP2356",3089.68,0.0466745310930278
"1402","mmc0371",3091.36,0.399752244313526
"1403","umc2284",3092.46,0.524573522348952
"1404","umc1945",3093.26,0.836001623253044
"1405","gpm168b",3094.97,0.99843926301791
"1406","mmp74",3095.26,0.867379016123284
"1407","IDP554",3095.47,0.606970932946719
"1408","gpm527a",3095.57,0.97693093881194
"1409","IDP1676",3104.17,0.470181891343489
"1410","IDP2418",3104.96,0.764815351248771
"1411","gpm563b",3106.81,0.675579946810387
"1412","nfd105",3108.43,0.0365021525099628
"1413","gpm936a",3109.13,0.108314504394352
"1414","umc2027",3109.86,0.0974216627172872
"1415","gpm265",3110.12,0.0832482925116502
"1416","IDP852",3113.65,0.0733814985840375
"1417","mmp97",3114.56,0.154858845376318
"1418","gpm458",3121.77,0.594289542449755
"1419","gpm654",3122.18,0.592522710539566
"1420","AY110310",3122.46,0.29341754964317
"1421","mpik3",3127.26,0.126757193093667
"1422","IDP1667",3129.8,0.160961055305014
"1423","IDP2466",3131.26,0.307340860291193
"1424","IDP1943",3133.76,0.0363566322646922
"1425","IDP1684",3133.77,0.0375057990714752
"1426","IDP2349",3135.98,0.030114989800506
"1427","IDP600",3138.76,0.149857125458678
"1428","IDP308",3139.55,0.100729611341064
"1429","IDP851",3140.9,0.216346829915074
"1430","gpm366",3146.69,0.144916928357266
"1431","gpm903b",3149.47,0.202843367342028
"1432","bnlg2291",3152.27,0.525738300332555
"1433","bnlg1137",3152.47,0.411788676334924
"1434","gsy289b",3159.18,0.189960846335184
"1435","gpm117c",3160.82,0.415472258543106
"1436","IDP3905",3166.72,0.336181907806157
"1437","umc104a",3168.77,0.271897680611834
"1438","mmp147",3170.87,0.488382734220608
"1439","umc2038",3171.37,0.171548041195855
"1440","umc19",3174.27,0.379847790413427
"1441","IDP1671",3181.68,0.0119834279908682
"1442","IDP1421",3182.89,0.0133120272944856
"1443","bnlg1189",3188.07,0.000813334934350429
"1444","bnl5.24b",3190.27,0.00586112374342229
"1445","asg33",3197.57,0.320968850953445
"1446","gpm108a",3199.89,0.159876092759088
"1447","umc1775",3203.27,0.180511138335481
"1448","IDP1980",3206.13,0.219034758635715
"1449","umc1667",3209.47,0.0635197203799465
"1450","AY109534",3212.17,0.0376218762545686
"1451","umc1808",3212.97,0.970493380547234
"1452","mmp3",3215.97,0.372109514709688
"1453","gpm874a",3216.75,0.445677080309963
"1454","asg27a",3218.17,0.610058338008154
"1455","umc1476",3222.17,0.783999149603667
"1456","bnlg1444",3222.57,0.678995310292896
"1457","gol1",3223.37,0.471604971905173
"1458","gpm433",3224.37,0.261393381281629
"1459","bnl7.65",3224.87,0.107337636497154
"1460","bnl10.05",3226.17,0.2291562695921
"1461","bnlg2244",3227.17,0.0757666129754511
"1462","umc1899",3230.67,0.052055413762193
"1463","gpm466a",3233.68,0.149126464256152
"1464","umc158",3233.97,0.137911898449708
"1465","gpm805a",3234.08,0.176573885785193
"1466","bnlg2162",3235.77,0.556649698102315
"1467","mmp70",3236.07,0.411588345286758
"1468","IDP1991",3238.96,0.0296513122686537
"1469","IDP100",3240.77,0.0207617525969559
"1470","gpm39",3245.32,0.667031308169308
"1471","AY112127",3247.77,0.570179750168304
"1472","IDP188",3248.52,0.969025372320995
"1473","ufg23",3259.97,0.641835179714828
"1474","IDP276",3266.07,0.812444608581408
"1475","AY110631",3270.07,0.103759157423824
"1476","umc2285",3274.97,0.000485361857805566
"1477","npi270",3276.67,0.0959172287837918
"1478","ssu1",3282.17,0.0908730977774519
"1479","gpm867",3282.86,0.00978946080413912
"1480","gpm307c",3284.17,0.0587343833607434
"1481","npi444",3284.18,0.0526993088354565
"1482","umc15a",3285.88,0.0130228179932215
"1483","gpm772a",3287.8,0.0292877634325646
"1484","gpm484b",3290.11,0.106374845162285
"1485","umc2187a",3291.78,0.507423593355147
"1486","umc1842",3294.88,0.813229232268716
"1487","AY109980",3295.48,0.319538061942388
"1488","umc1132",3295.58,0.343602445418765
"1489","mbd121",3295.8,0.0956868612388324
"1490","AY105971",3296.38,0.437404072275776
"1491","AY110989",3296.98,0.924810037226846
"1492","IDP867",3298.6,0.175650127788639
"1493","IDP307",3298.82,0.836727558826418
"1494","rz596b",3299.08,0.430083118117732
"1495","IDP324",3309.75,0.996264528557458
"1496","mmp178",3311.08,1
"1497","umc2286",3313.78,0.567674865652718
"1498","umc2188",3314.18,0.320475043451097
"1499","umc52a",3319.08,0.634202071684203
"1500","AY110170",3321.58,0.548897955868494
"1501","IDP2357",3323.45,0.828900335157085
"1502","IDP113",3328.76,0.827394584413548
"1503","IDP4063",3330.71,0.196656553341726
"1504","IDP513",3331.05,0.0213404285375234
"1505","gpm816",3333.06,0.0314897259257321
"1506","gpm449b",3333.2,0.126732513222495
"1507","gpm609",3333.54,0.017423488213374
"1508","gpm276b",3339.42,0.00682392786564834
"1509","IDP1422",3339.88,0.0683113389824692
"1510","php10025",3339.89,0.103868518304941
"1511","gpm353",3340.12,0.0146170700253989
"1512","AY111962",3342.26,0.71408529584772
"1513","nfd107",3344.28,0.0176278570146071
"1514","gpm611",3345.71,0.000181252668925325
"1515","IDP210",3348.31,0.851091184355674
"1516","IDP1621",3349.81,0.809689806134584
"1517","umc1854",3355.79,0.538344947719768
"1518","mmp24",3358.69,0.951517699219423
"1519","gpm321b",3358.77,0.988718941670125
"1520","mmp134",3359.59,0.987077456944393
"1521","npi449b",3361.69,0.889076741351051
"1522","gpm602b",3361.74,0.901681176354835
"1523","umc1650",3362.19,0.93223565008143
"1524","IDP28",3362.29,0.825418790191691
"1525","umc1803",3362.3,0.542937747183938
"1526","asg22",3363.4,0.974598071513855
"1527","AY107200",3368.34,0.971949358992804
"1528","AY109933",3373.1,0.0593542198970407
"1529","IDP3866",3376.04,0.740352498722337
"1530","IDP1949",3376.05,0.446379641294209
"1531","AY110064",3376.81,0.407415760839789
"1532","umc2287",3379.51,0.445634427770294
"1533","chb102",3380.17,0.465524012341808
"1534","mbd116",3383.2,0.29496318788032
"1535","gpm296a",3390.86,0.00640485314301265
"1536","gpm450a",3391.76,0.0108510286421994
"1537","gpm363e",3394.07,0.168980065108937
"1538","AY110231",3395.31,0.793074741980562
"1539","sbp2",3404.41,0.128711216255443
"1540","bnlg1565",3405.81,0.230455450141784
"1541","gpm875",3409.69,0.0254029956815954
"1542","npi593a",3411.81,0.707620370129138
"1543","AY107910",3411.82,0.919821358129347
"1544","umc1101",3415.11,0.721358671679736
"1545","umc2046",3417.11,0.627832140310048
"1546","IDP414",3424.52,0.487098226588512
"1547","IDP4019",3427.21,0.0974095752868415
"1548","bnlg589",3430.31,0.161986907632151
"1549","umc1532",3432.01,0.0798810433750881
"1550","gpm803b",3435.09,0.112807024637635
"1551","gpm924c",3436.59,0.110066701224596
"1552","IDP1459",3441.3,0.104858278513551
"1553","umc2011",3442.84,0.631210722803657
"1554","gpm350b",3445.42,0.128569304425996
"1555","gpm665b",3446.67,0.913278070423715
"1556","lim471a",3448.81,0.304199767136168
"1557","gpm167a",3451.22,0.10154315230667
"1558","IDP688",3453.43,0.877613653913734
"1559","IDP3816",3454.7,0.807599988755705
"1560","asg41",3455.61,0.999721116553691
"1561","gpm629b",3457.08,0.405989254571244
"1562","umc1180",3459.01,0.11430309941081
"1563","gpm87a",3460.83,0.249210946723993
"1564","AY109668",3462.31,0.324990442363997
"1565","gpm663b",3463.66,0.211147213461961
"1566","gpm122",3465.99,0.0701100869344884
"1567","AY109859",3468.61,0.211712663791822
"1568","IDP3969",3475.41,0.0410903656078899
"1569","AY109611",3475.61,0.224226455752178
"1570","hon106b",3482.06,0.00275127256350727
"1571","AY111822",3484.57,0.00285635223249447
"1572","gpm597",3485.71,0.00272737977802684
"1573","umc169a",3488.61,0.0115091237487897
"1574","gpm182",3488.68,0.0233037025295326
"1575","cat3",3491.71,0.861161128827277
"1576","bip2",3497.91,0.460783301311132
"1577","umc1649",3499.41,0.638694898682895
"1578","IDP342",3500.81,0.89547410526403
"1579","gpm247b",3500.92,0.969192483750218
"1580","IDP155",3502.92,0.942517119407442
"1581","umc1707",3508.41,0.728682558450357
"1582","gpm566b",3509.24,0.89513751266601
"1583","bnlg1890",3510.31,0.385110579741282
"1584","AI676903",3515,0.750389745683838
"1585","AY110625",3525.7,0.422629905554816
"1586","AY109758",3532.1,0.298033513860025
"1587","ufg36",3535.8,0.285068016617933
"1588","gpm434b",3537.7,0.419542469638877
"1589","IDP1658",3538.44,0.377736152401676
"1590","IDP1619",3538.48,0.522116794611468
"1591","csu1087",3539.5,0.887422813947926
"1592","umc1423",3545,0.532382675536238
"1593","umc1445",3552.6,0.690064513213285
"1594","gpm548b",3553.27,0.0673083209206171
"1595","umc2022",3554.4,0.0555888242022982
"1596","mmp6",3557.4,0.0178332236010392
"1597","IDP440",3557.7,0.0108811381053702
"1598","IDP3935",3559.57,0.113145164597584
"1599","IDP122",3559.9,0.0202245498076328
"1600","bnl8.33",3561.8,0.000983316973631965
"1601","bnlg1006",3562.5,0.000440096675783819
"1602","gpm666a",3566.23,0.00237958145661521
"1603","IDP2557",3566.94,0.02125863099395
"1604","umc86b",3567.8,0.00539401719476995
"1605","gpm111",3567.86,0.023162398851704
"1606","gpm707",3581.33,0.15344700317334
"1607","umc1260",3583.1,0.909477613612092
"1608","sca1",3583.5,0.942139829361619
"1609","npi409a",3584.5,0.570023636904386
"1610","umc1679",3586.5,0.926443345321906
"1611","gpm449a",3586.62,0.0182095073692619
"1612","umc1523",3586.9,0.0617105879901245
"1613","IDP1638",3587.74,0.97877574449374
"1614","IDP321",3587.95,0.93512937938985
"1615","IDP1956",3588.05,0.972722851056452
"1616","mmp43",3588.3,0.684681625403139
"1617","IDP532",3588.38,0.283658364331954
"1618","gpm315a",3588.4,0.503070430410156
"1619","gpm217b",3588.41,0.340470501284596
"1620","IDP69",3589.07,0.44606162392228
"1621","bnl7.21c",3589.41,0.210903731490394
"1622","jpsb239a",3598.71,0.0421722119835922
"1623","lim407",3600.11,0.716218750309568
"1624","IDP2588",3604.15,0.635314688601437
"1625","AY109733",3605.21,0.0491875564112843
"1626","IDP265",3615.82,0.791533018148665
"1627","gpm610b",3617.92,0.236326298660145
"1628","IDP150",3624.75,0.871029436103568
"1629","gpm921a",3625.56,0.443404864390324
"1630","gpm921b",3627.17,0.188185831383739
"1631","IDP2389",3631.85,0.0156590577436383
"1632","gpm160",3634.38,0.00608281824436885
"1633","umc2036",3639.71,0.0364124493802904
"1634","hxa102a",3643.37,0.060187538732082
"1635","npi282a",3644.31,0.327906362664738
"1636","IDP3830",3649.37,0.693954103700525
"1637","gpm394b",3653.57,0.823502880455726
"1638","gpm693",3661,0.396548171701346
"1639","gpm287b",3661.13,0.337703021476395
"1640","asg73",3664.71,0.642677456349441
"1641","gpm801b",3665.43,0.463254830370828
"1642","bnlg565",3665.91,0.213042646622832
"1643","gpm359b",3666.79,0.68797609223417
"1644","bcd808d",3667.01,0.588263807895504
"1645","IDP3938",3667.61,0.265993315846548
"1646","psr922a",3668.81,0.888097066408365
"1647","chb101a",3668.87,0.945008421113868
"1648","umc1587",3671.91,0.409388084399903
"1649","gpm218b",3673.45,0.435006111205448
"1650","IDP684",3680.52,0.149076249052401
"1651","IDP3902",3683.29,0.531966128642886
"1652","IDP514",3693.07,0.202725670242649
"1653","ufg27",3694.31,0.233988271455684
"1654","mmp130",3694.61,0.18904595844298
"1655","gpm283c",3697.97,0.00210881770174132
"1656","IDP222",3700.26,0.0197587155962813
"1657","gpm678",3700.82,0.00911720960935714
"1658","ago108",3701.44,0.0426982657354941
"1659","AY110835",3701.54,0.0468202672320138
"1660","bnlg1879",3704.81,0.00350795903118872
"1661","ufg25",3705.91,0.00326983115773027
"1662","IDP337",3714.82,0.379075786676854
"1663","IDP681",3717.44,0.178432323762899
"1664","gpm404a",3717.81,0.468027159186774
"1665","csu164b",3718.31,0.646305841572009
"1666","mbd109",3723.39,0.63923022522496
"1667","gpm56a",3724.53,0.0319305831761402
"1668","umc1686",3725.31,0.222037000651717
"1669","IDP322",3726.41,0.093866887943017
"1670","mmp112",3727.71,0.00930320198631418
"1671","cdo795b",3729.51,0.00749637611577825
"1672","IDP2380",3730.61,0.0266774674645286
"1673","bnlg1046",3731.31,0.009057018064063
"1674","bnl7.56",3734.21,0.0106763233720657
"1675","gpm615",3735.58,0.00862774458086268
"1676","csu340",3737.51,0.0097764179584694
"1677","gpm261",3741.77,0.0668437204646903
"1678","psr544",3742.21,0.298698684520012
"1679","bcd207b",3744.01,0.321413344790781
"1680","gpm148",3744.54,0.143575818742763
"1681","mmp180",3744.91,0.0918207843399739
"1682","mmc0351",3745.41,0.151228334117778
"1683","umc2035",3746.01,0.0781021709430607
"1684","AY111142",3750.61,0.0409949119324913
"1685","gpm406b",3751.89,0.000130625117905625
"1686","cdo98a",3754.61,0.00795010051723843
"1687","umc1705",3755.81,0.00449647688645949
"1688","bnl5.02a",3756.21,0.000119342069169193
"1689","IDP2438",3759.89,0.00123584497634777
"1690","umc1557a",3760.11,3.88708155102391e-05
"1691","umc2294",3760.51,3.25072892493061e-07
"1692","hag101",3761.03,9.26967062664374e-07
"1693","gpm564",3761.15,2.21269064066831e-05
"1694","IDP486",3761.91,5.41763801709116e-06
"1695","IDP1660",3765.06,6.33115607051593e-07
"1696","AY109606",3765.31,1.06751416839579e-06
"1697","gpm835b",3766.91,4.47503563337781e-05
"1698","gpm79d",3767.17,2.20770129562009e-05
"1699","gpm227a",3767.69,2.53791692661487e-06
"1700","lim175",3769.01,1.45473437562771e-06
"1701","gpm323",3769.8,1.0353171174815e-06
"1702","gpm753h",3770.11,0.000496003479701801
"1703","crd101",3770.12,0.000800765106277801
"1704","IDP1451",3773.09,2.03023628997379e-06
"1705","umc1315",3775.22,8.41132301010461e-06
"1706","gpm157",3778.14,0.00155316735744848
"1707","gpm732b",3780.12,0.00337375889961011
"1708","bnl6.10",3781.32,0.00599112745688779
"1709","umc2296",3782.52,3.31402733126929e-05
"1710","umc1935",3782.72,2.91587552544437e-05
"1711","mmp8",3784.12,0.000112546893010657
"1712","IDP3908",3784.18,3.10118094768441e-05
"1713","rz242b",3785.52,0.000963811742486831
"1714","IDP1604",3785.56,0.00243589448190051
"1715","IDP101",3785.6,0.000977683373719396
"1716","AY107414",3787.57,0.00295469697679762
"1717","gpm83c",3789.03,0.0130314468277919
"1718","gpm5",3794.08,0.00514148739331777
"1719","gpm868",3795.5,0.00877039038820349
"1720","umc1",3795.82,0.00437155935295386
"1721","umc1355",3796.22,0.00328964347284266
"1722","isu45b",3797.02,0.0126543199547167
"1723","mmp108a",3799.32,0.0202658965471196
"1724","umc1870",3800.52,0.00878572061344962
"1725","gpm419",3801.52,0.00228375384913115
"1726","umc1429",3801.62,8.20270293855341e-05
"1727","gpm245",3802.35,4.18057605737765e-05
"1728","mmp191a",3803.1,0.0245781428217988
"1729","gpm38",3803.37,0.0283094952815567
"1730","isu61e",3803.72,0.0169605191582346
"1731","isu61c",3803.92,0.0195647595545347
"1732","php15024",3804.32,0.00908131006132695
"1733","mmp154a",3805.22,0.202776476350211
"1734","ufg60",3806.22,0.509560282574359
"1735","gtc102",3806.34,0.216668473908236
"1736","AY107844",3806.35,0.208113537636242
"1737","sdg129",3806.44,0.227578872078436
"1738","hon106a",3807.69,0.329002673196071
"1739","gpm177",3807.7,0.305310469826809
"1740","AY104079",3807.94,0.343004781140272
"1741","gpm753a",3809.43,0.508790235560465
"1742","gpm803a",3809.59,0.411488132625914
"1743","mmp58",3810.04,0.200845659678827
"1744","IDP1470",3810.05,0.195090052393939
"1745","bnlg1902",3812.55,0.00891023921367107
"1746","bnl4.36",3816.65,0.000803208850078008
"1747","gpm808",3817.2,0.00408712488398022
"1748","gpm218a",3818.56,0.00540467033100767
"1749","gpm498a",3818.75,0.00172078737294035
"1750","IDP2596",3822.44,0.763428598699629
"1751","IDP1607b",3822.45,0.740452497482432
"1752","umc40",3823.26,0.7330000218569
"1753","umc2299",3825.06,0.458174635353032
"1754","mmp60",3825.26,0.692826258159685
"1755","umc1591",3829.16,0.959024850350042
"1756","umc2300",3830.26,0.970469634897662
"1757","umc2301a",3830.36,0.91393124597564
"1758","umc2302",3831.86,0.988055119588993
"1759","umc1060",3832.66,0.975202803464431
"1760","umc1990",3833.96,0.959620629431201
"1761","nfd108",3834.69,0.471698520921194
"1762","BE639933",3835.16,0.355749608301915
"1763","IDP207",3837.91,0.617673409261767
"1764","bnlg1208",3838.16,0.945162056924678
"1765","php20589",3838.76,0.490231313914306
"1766","IDP3949",3839.34,0.961185931903567
"1767","lim4",3839.36,0.947745181778185
"1768","gpm254",3840.06,0.789352555841153
"1769","gpm486b",3840.67,0.862683969535227
"1770","gpm621",3840.9,0.888827111568027
"1771","gpm321a",3841.69,0.42480683553941
"1772","gpm716e",3842.64,0.353846693697605
"1773","bnlg2323",3843.56,0.126793842764778
"1774","npi449a",3846.46,0.290323219753498
"1775","rz476b",3846.86,0.661255309380245
"1776","mmp19",3847.76,0.660887284410453
"1777","AY105205",3848.93,0.575812868684979
"1778","IDP2401",3851.44,0.516122710968033
"1779","AY110906",3851.56,0.441425016023729
"1780","IDP41",3852.54,0.0827644383187099
"1781","AY105029",3853.06,0.0118146980653605
"1782","mmp193",3853.07,0.00425725410717903
"1783","csu302",3854.46,0.00118253519615452
"1784","IDP285",3855.2,0.00031771867283803
"1785","IDP1467",3860.38,1.33708079386174e-07
"1786","myb3",3873.96,1.22530527235654e-06
"1787","umc1221",3883.46,1.35608938700571e-06
"1788","csu308",3886.26,4.97513801200888e-06
"1789","IDP3885",3890.93,5.09801669290599e-06
"1790","incw1",3891.46,3.65060664586636e-07
"1791","csu600",3892.06,3.61435928586396e-06
"1792","IDP1396",3892.21,6.02850136715016e-05
"1793","umc1966",3892.96,3.1391744248821e-05
"1794","gpm253c",3895.04,0.00944898957768125
"1795","gpm570",3895.6,0.00185538829836407
"1796","gpm748a",3896.95,2.84395800782544e-05
"1797","umc1482",3898.86,0.000165457689605963
"1798","bnl5.71a",3902.06,0.003662968450448
"1799","gpm891a",3902.11,0.00509963892119081
"1800","mmc0081",3904.96,0.984190336338681
"1801","gpm590",3905.08,0.901928943694363
"1802","nfe101",3905.36,0.843772266643442
"1803","IDP2445",3906.25,0.709705104679858
"1804","IDP51",3908.53,0.976671920172053
"1805","umc1822",3911.66,0.630310436536258
"1806","mmp47",3917.26,0.60399701702737
"1807","ufg18",3919.06,0.988176585890609
"1808","umc1264",3919.96,0.781262371830808
"1809","gpm427",3920.61,0.194652379732685
"1810","IDP458",3920.84,0.714082199189618
"1811","IDP333",3922.74,0.998050789942628
"1812","umc2303",3923.86,0.224711847709047
"1813","umc1155",3925.86,0.79232842937757
"1814","AY111089",3927.08,0.818095203830663
"1815","csu173",3928.66,0.368662899426286
"1816","AY107329",3929.16,0.392752270069963
"1817","mmp90",3929.76,0.537499941935553
"1818","gte102",3931.13,0.973086529560271
"1819","gpm26b",3932.11,0.532614666140678
"1820","gpm315c",3933.1,0.133309277017563
"1821","gpm742",3933.21,0.137071531129688
"1822","IDP2140",3936.27,0.804387287622212
"1823","IDP1655",3936.38,0.806548123905598
"1824","IDP1625",3936.39,0.332735405727498
"1825","serk2",3943.37,0.0320485041369969
"1826","IDP411",3944.27,0.706365258139114
"1827","gpm922c",3948.32,0.524280219895684
"1828","IDP211",3953.03,0.750730690618092
"1829","gpm706d",3969.08,0.0498618171865532
"1830","mmp104",3972.47,0.000433385199249958
"1831","IDP2361",3978.1,2.84253987681282e-07
"1832","IDP163",3978.73,3.27099453301116e-07
"1833","IDP290",3980.33,3.73124208720155e-05
"1834","IDP335",3981.37,0.000117497359577112
"1835","IDP237",3981.61,0.00119831254573655
"1836","gpm839b",3983.31,3.52711082893808e-05
"1837","gpm41",3983.66,2.51457531952326e-05
"1838","AY109938",3985.17,0.000673646514581794
"1839","gpm282",3991.83,0.00193323396801426
"1840","umc2305",3994.77,0.000311823900033259
"1841","nfd104a",3998.39,4.92399335749738e-06
"1842","umc1752",4003.47,3.05151781314628e-05
"1843","umc1941",4007.67,0.0780715846252915
"1844","umc1524",4008.57,0.481605984541323
"1845","umc51a",4008.77,0.0488740808181494
"1846","php20531",4009.27,0.0385760647641928
"1847","npi458a",4014.77,0.0176424118984653
"1848","umc2306",4015.17,0.147881564828846
"1849","bnlg609",4015.77,0.101924619004925
"1850","gpm428a",4016.86,0.0854298181491493
"1851","IDP269",4017.62,0.0476204872920387
"1852","sdg117b",4020.2,0.189184236158067
"1853","gpm363b",4020.21,0.143973085758514
"1854","IDP3847",4021.47,0.460921885400415
"1855","gpm139f",4024.55,0.000257199129309438
"1856","gpm893",4026.69,1.60763643843875e-05
"1857","gpm425c",4027.39,4.81825316419604e-05
"1858","IDP36",4031.35,0.603196631152478
"1859","mmp169",4031.38,0.460272814718964
"1860","gpm412",4033.45,0.39348300026812
"1861","gln4",4043.78,0.0985314472070744
"1862","npi442",4045.08,0.299519112223978
"1863","IDP89",4045.55,0.52305415341079
"1864","IDP233",4045.97,0.637299625964399
"1865","gpm938b",4047.64,0.587827997859869
"1866","IDP3821",4048.96,0.285815001310313
"1867","IDP2459",4049.87,0.634231650393391
"1868","IDP737",4053.47,0.587068934307587
"1869","gpm715b",4057.38,0.411633073371418
"1870","gpm180a",4092.12,0.0312260566448436
"1871","gpm880a",4093.38,0.189292690995379
"1872","gpm778b",4101.92,0.796735384323066
"1873","bnlg1118",4105.48,0.0130154028224471
"1874","gpm560",4108.7,0.00552885267413161
"1875","nnr2",4114.58,0.0874852878351429
"1876","umc1072",4115.08,0.708098594665169
"1877","AY110369",4115.48,0.162165300698584
"1878","mmp118",4116.38,0.000398292749913876
"1879","bnl5.24a",4124.48,0.00612757775034922
"1880","IDP1491",4131.42,0.0215954631344669
"1881","IDP181",4134.78,0.0645707975336692
"1882","umc1792",4140.88,0.0208855666950235
"1883","AY110413",4145.88,0.0410311950087014
"1884","IDP4002",4146.23,0.0128665328691362
"1885","npi288a",4147.68,0.00165631982875003
"1886","gpm719",4150.44,0.00529549107877214
"1887","umc57d",4153.58,0.00428798819723131
"1888","umc1225",4156.48,0.0015770539260731
"1889","AY110182",4158.68,0.00206983453791321
"1890","mmp175",4160.48,0.00118201181401534
"1891","gpm535",4162.45,4.59324701942432e-05
"1892","IDP646",4163.31,2.91779240768619e-08
"1893","IDP141",4167.03,6.03728904424727e-07
"1894","AY105910",4171.78,0.00190377127941876
